Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-12,978.2249214715833,986.6097068052064,972.7189260829491,976.7716064453125,2488366,0.0,0.0
2015-03-13,987.3365013984167,989.041401074366,940.884766137935,945.8876953125,3480124,0.0,0.0
2015-03-16,949.1577041858096,955.809647561903,934.232745281129,938.9841918945312,1994878,0.0,0.0
2015-03-17,948.0398345217166,963.1324503550104,940.8848234687488,959.0239868164062,2178091,0.0,0.0
2015-03-18,964.2782914728912,965.6477791671174,946.1951174153627,949.74462890625,1931079,0.0,0.0
2015-03-19,962.0423445826455,972.048202034099,933.5061320647678,940.4375,3146062,0.0,0.0
2015-03-20,940.8847965743915,948.850343592053,924.0313965129565,933.7018432617188,2528511,0.0,0.0
2015-03-23,940.3815151846577,944.6856772261466,929.5930652697645,935.0990600585938,1682382,0.0,0.0
2015-03-24,935.4904991045169,944.015099463826,925.6803407821296,934.7080078125,2093748,0.0,0.0
2015-03-25,935.1831074007879,937.3351886921936,909.1063426916663,912.6838989257812,2524261,0.0,0.0
2015-03-26,906.674905251052,930.7112579758906,901.8955157575465,913.6342163085938,5232288,0.0,0.0
2015-03-27,922.3823486351652,942.2263081305105,917.8545437062897,937.8383178710938,4774842,0.0,0.0
2015-03-30,944.6858866471983,969.2812938499865,941.0525474952061,966.3466186523438,3359008,0.0,0.0
2015-03-31,969.8680291718816,976.5479146374663,956.5642455129748,961.2597045898438,2813583,0.0,0.0
2015-04-01,962.3776394451122,972.1319112098302,960.3373282871071,969.4207763671875,1500330,0.0,0.0
2015-04-06,970.7066520326987,986.2185064164075,962.6852202597676,982.6410522460938,2732079,0.0,0.0
2015-04-07,989.5441223603337,996.5035333048506,977.2464745447505,989.2367553710938,2142483,0.0,0.0
2015-04-08,992.1435730685143,999.0469973513532,984.4853954139666,994.6869506835938,2066943,0.0,0.0
2015-04-09,997.7895329393898,999.4664901376073,981.3553728675275,989.8519287109375,1702879,0.0,0.0
2015-04-10,989.4046954719388,993.8766152189702,978.2249472810297,986.05078125,1415592,0.0,0.0
2015-04-13,995.1344403635055,1010.0872413132065,990.1035684880884,1008.130859375,2358313,0.0,0.0
2015-04-15,1008.410270291822,1017.3261681643222,988.2308981356167,999.2709350585938,2280493,0.0,0.0
2015-04-16,999.466425879964,999.466425879964,972.6351124335221,980.6286010742188,2251882,0.0,0.0
2015-04-17,983.8708296552542,987.3923989053039,967.1012573153089,972.4954833984375,1497997,0.0,0.0
2015-04-20,973.6971746153033,973.6971746153033,932.9470378802379,949.4092407226562,2375331,0.0,0.0
2015-04-21,949.1576437463264,961.6789360859681,939.0959019398282,943.987060546875,2067291,0.0,0.0
2015-04-22,947.3689826290113,979.3429370701843,942.3101689157605,975.765380859375,2776149,0.0,0.0
2015-04-23,981.0197044675036,985.1562114553873,957.5702522864495,963.7470703125,2547232,0.0,0.0
2015-04-24,962.5733467984468,964.697485571775,933.5061253799191,938.3133544921875,2187252,0.0,0.0
2015-04-27,939.0680609264601,947.9559133450065,926.518824771906,932.2205200195312,2775021,0.0,0.0
2015-04-28,941.6115285911461,941.6115285911461,914.5006846564014,930.962890625,3310885,0.0,0.0
2015-04-29,928.8104973991748,934.7637763846283,920.0904032439466,925.260986328125,2125135,0.0,0.0
2015-04-30,925.5685356152723,926.0716022671371,908.6870926667419,911.8733520507812,3737527,0.0,0.0
2015-05-04,917.1557095671665,922.5778770196164,904.4946031232204,910.7552490234375,2455548,0.0,0.0
2015-05-05,913.941556423218,930.7111262658459,909.3299247164954,918.0780639648438,2135422,0.0,0.0
2015-05-06,918.1341281381381,918.9167218640299,871.0116686216126,874.6170654296875,4843735,0.0,0.0
2015-05-07,872.0176287299466,885.9922360982265,862.8502502679826,876.9926147460938,3978019,0.0,0.0
2015-05-08,888.2283258805021,902.761886081588,884.0638755241379,895.0758666992188,3842286,0.0,0.0
2015-05-11,900.6936154343349,912.2646603395358,898.7092912629317,902.9296264648438,3087799,0.0,0.0
2015-05-12,902.7060194971442,902.7060194971442,869.2227611945907,871.6823120117188,3287785,0.0,0.0
2015-05-13,877.6355380437241,891.582307600268,872.4649539610598,888.6196899414062,2439559,0.0,0.0
2015-05-14,886.6350288932229,889.8492302320444,877.8310056355699,881.4364013671875,1777146,0.0,0.0
2015-05-15,887.0263501375565,895.4949617962383,880.6818770078953,889.877197265625,2762061,0.0,0.0
2015-05-18,892.9237963708189,903.4886059323768,888.2283368271645,901.2806396484375,1792155,0.0,0.0
2015-05-19,902.7339790809679,913.9416702829442,899.4080071576052,905.9481811523438,2281797,0.0,0.0
2015-05-20,910.0007610543656,914.1931535730841,898.8489560132413,901.392333984375,1442643,0.0,0.0
2015-05-21,905.556796898104,917.2954961171536,899.6036199076816,915.7861938476562,2451279,0.0,0.0
2015-05-22,916.7365793815409,929.0342306270558,912.7118414122183,924.2549438476562,2647665,0.0,0.0
2015-05-25,922.2146629644301,922.2146629644301,908.3518240099397,911.2864990234375,1397434,0.0,0.0
2015-05-26,914.8918730118044,914.8918730118044,899.1285375956597,904.6624755859375,2059530,0.0,0.0
2015-05-27,905.5567345334724,920.034510338122,899.5476730362884,914.1651611328125,1575588,0.0,0.0
2015-05-28,915.1154168969601,917.211613058831,897.1719572806809,909.3298950195312,2633245,0.0,0.0
2015-05-29,911.4260690854732,933.3662209300437,908.7429790046567,924.8137817382812,4191568,0.0,0.0
2015-06-01,935.7419399721533,955.3064710427511,918.4134196459996,953.3779296875,5386807,0.0,0.0
2015-06-02,956.4244374305496,960.22553312396,931.829136438678,935.4904174804688,4373604,0.0,0.0
2015-06-03,936.3010577495303,943.3163559111789,918.9725343461851,924.3667602539062,3209997,0.0,0.0
2015-06-04,926.7982735503382,939.0959241536198,919.8388610282237,929.2857666015625,1967170,0.0,0.0
2015-06-05,927.9160398615045,952.5114397955954,927.2173761136316,941.108154296875,2404830,0.0,0.0
2015-06-08,941.164114543711,953.6295214198992,934.1208751164181,938.3970947265625,2129532,0.0,0.0
2015-06-09,936.8321292146662,942.3381247381693,925.6803235064503,931.7733154296875,1416730,0.0,0.0
2015-06-10,934.0650566665822,960.281532413316,933.5061051131054,953.6575317382812,2389308,0.0,0.0
2015-06-11,958.6045141152031,963.9427518752965,933.6457577244256,936.9437866210938,2981295,0.0,0.0
2015-06-12,936.0775863527896,940.884816186475,922.3265160071044,926.490966796875,1835109,0.0,0.0
2015-06-15,930.8229870558044,947.1453767877325,923.4444370160796,932.61181640625,1700772,0.0,0.0
2015-06-16,933.5063137268301,941.8911006694262,925.5966510638668,937.642822265625,2043630,0.0,0.0
2015-06-17,942.4498567028579,962.8528681454609,936.8600340193144,956.3406372070312,3984108,0.0,0.0
2015-06-18,958.6605937502273,966.7658529937687,955.1668645830572,959.8624267578125,2842159,0.0,0.0
2015-06-19,964.2502545295157,973.808929697257,954.3282250390439,959.2752685546875,2126232,0.0,0.0
2015-06-22,964.2502953995875,972.0761290162609,959.5268937105483,968.4426879882812,1613481,0.0,0.0
2015-06-23,973.1939974656502,990.5226211171067,971.237615896183,987.47607421875,2350728,0.0,0.0
2015-06-24,988.2866576355286,992.031868551136,975.4300551073269,980.0416870117188,1816593,0.0,0.0
2015-06-25,972.69090388995,1015.6769476082875,972.69090388995,1011.624267578125,4201746,0.0,0.0
2015-06-26,1008.1866234471624,1008.410163137486,992.1996461621785,995.3858032226562,1818054,0.0,0.0
2015-06-29,976.5477265288262,1003.3790330606159,960.8961651697194,1000.8915405273438,3110302,0.0,0.0
2015-06-30,998.1249407574464,1011.1493014533132,988.2867373131229,996.5597534179688,3076677,0.0,0.0
2015-07-01,996.6433895319831,1016.7948144236105,996.6433895319831,1012.7142944335938,2471292,0.0,0.0
2015-07-02,1012.8821043191169,1016.2360185718292,1001.7023560256291,1006.369873046875,1335757,0.0,0.0
2015-07-03,1006.1742599086468,1020.1488682895986,1001.9818671590275,1010.2548828125,1830951,0.0,0.0
2015-07-06,992.2275896954096,1018.1924821692487,992.199647234089,1015.1459350585938,2029512,0.0,0.0
2015-07-07,1015.6492347607083,1019.5900434940569,1003.491294274965,1012.5188598632812,1728982,0.0,0.0
2015-07-08,1000.5844028474802,1014.391355988144,989.4046551126102,1009.7797241210938,2385891,0.0,0.0
2015-07-09,1014.6986642049072,1034.6824352542556,1014.6986642049072,1033.508544921875,2888308,0.0,0.0
2015-07-10,1034.1237766176082,1050.8933508203081,1033.8721920632245,1048.8809814453125,2696910,0.0,0.0
2015-07-13,1048.8808970137832,1050.8932662267896,1030.7697788034257,1038.4278564453125,2160397,0.0,0.0
2015-07-14,1039.5457049235117,1046.3932453520483,1034.738373510715,1038.3438720703125,1669578,0.0,0.0
2015-07-15,1042.5083448273915,1050.8931301682194,1041.0828699074486,1044.9678955078125,1757511,0.0,0.0
2015-07-16,1045.303339729,1049.2163082944744,1038.0365589483833,1044.21337890625,2124406,0.0,0.0
2015-07-17,1045.806315334794,1055.364888204091,1041.977174871209,1046.197509765625,2513529,0.0,0.0
2015-07-20,1046.9802245904743,1050.8373079601142,1034.1236212028168,1043.7940673828125,1654725,0.0,0.0
2015-07-21,1045.2473248995218,1052.5700920524635,1027.4716208369675,1031.3006591796875,1305582,0.0,0.0
2015-07-22,1030.5460344826013,1044.1853334811474,1023.5307365743462,1036.611083984375,1643224,0.0,0.0
2015-07-23,1039.7132532544583,1042.2566310020368,1019.0308194311498,1023.5305786132812,2011395,0.0,0.0
2015-07-24,1025.7387225745724,1026.8286832020779,1004.5251757874984,1007.48779296875,1986279,0.0,0.0
2015-07-27,1004.5534581483461,1005.0565249430537,971.4335465107738,974.5079345703125,3556780,0.0,0.0
2015-07-28,978.2249155293872,990.5226688462232,974.6754041912718,983.2278442382812,1856446,0.0,0.0
2015-07-29,987.6158853481911,1005.3077609084329,978.2528073648424,1000.7520141601562,1687711,0.0,0.0
2015-07-30,1008.9693154118278,1011.7641759333096,988.5383589035864,991.5009765625,2621203,0.0,0.0
2015-07-31,997.5098668497186,1015.0340875979589,987.1687004717118,1001.2830200195312,2882673,0.0,0.0
2015-08-03,955.8932330615775,997.2302554300564,952.5393197611999,994.658935546875,4953312,0.0,0.0
2015-08-04,994.9946729586788,1003.2676899521944,983.2559713583386,992.0599975585938,2105218,0.0,0.0
2015-08-05,992.0599825327813,1001.6466023416403,988.90176745279,994.7711181640625,1552152,0.0,0.0
2015-08-06,993.3732890183567,1026.744771187506,992.1995011090818,1023.3629150390625,2809791,0.0,0.0
2015-08-07,1022.9438947968267,1030.7697292026717,1015.1739453173554,1024.8724365234375,2368350,0.0,0.0
2015-08-10,1023.809952068771,1030.8811327492592,1009.583763348021,1017.77294921875,2166975,0.0,0.0
2015-08-11,1018.5836573054272,1020.0928570964736,996.1123940076943,1006.8170166015625,1658853,0.0,0.0
2015-08-12,1002.0096693109198,1002.0934966835063,979.3428091755319,985.212158203125,2478813,0.0,0.0
2015-08-13,985.2122843726769,1002.792391249294,977.1070259381702,983.898681640625,3626170,0.0,0.0
2015-08-14,994.2959501941181,1008.8295116524296,978.2529838959844,1005.8948364257812,1955958,0.0,0.0
2015-08-17,1002.2054831933917,1006.1742337951381,986.9171701081143,995.190185546875,1508725,0.0,0.0
2015-08-18,1002.3730726390288,1014.5310105051266,996.7272629955249,1006.2579956054688,2073873,0.0,0.0
2015-08-19,1006.1182209645611,1017.3538522842066,998.3482731598345,1014.3912353515625,1626091,0.0,0.0
2015-08-20,1003.379416835399,1016.7950752325446,986.0508921902028,996.02880859375,2032938,0.0,0.0
2015-08-21,981.0198558938914,981.0198558938914,964.2502857076711,972.6350708007812,3087904,0.0,0.0
2015-08-24,949.1577015630432,949.1577015630432,897.1720323961628,912.0130615234375,4809892,0.0,0.0
2015-08-25,922.2983699437661,930.9906240003248,880.4023891113865,908.156005859375,5436565,0.0,0.0
2015-08-26,909.9727966220117,918.1339394298338,885.7686904374939,890.0169677734375,3418867,0.0,0.0
2015-08-27,911.1465968512061,915.6185162743526,888.8430893613433,905.584716796875,6486766,0.0,0.0
2015-08-28,916.6806152119368,925.1212848799372,897.2837380975736,903.5723266601562,3557331,0.0,0.0
2015-08-31,903.8798878817396,911.1466679522482,893.818145159494,895.9981689453125,2546173,0.0,0.0
2015-09-01,892.2429795469662,896.1959201528971,868.8074155360896,879.7628173828125,4791088,10.833333,0.0
2015-09-02,894.5016048172565,894.5016048172565,858.3318799641258,862.68017578125,4657150,0.0,0.0
2015-09-03,870.95312973232,887.7250761577732,868.2990174473388,885.9180297851562,3510199,0.0,0.0
2015-09-04,880.3274599774329,883.6027058430875,858.3601507178342,866.181396484375,3262708,0.0,0.0
2015-09-07,869.4003252591474,875.8662347504346,849.3248509309929,852.4307250976562,1831632,0.0,0.0
2015-09-08,855.5365118975835,886.0308826186856,841.4187304412523,883.4896850585938,2772253,0.0,0.0
2015-09-09,895.3488781354584,902.1254070144402,880.9487542676223,899.3018188476562,3469864,0.0,0.0
2015-09-10,887.3863678623653,917.6549163444291,878.3792598263195,912.2054443359375,2940453,0.0,0.0
2015-09-11,917.6548123478883,920.2524674707007,899.329876494058,905.202880859375,2370705,0.0,0.0
2015-09-14,907.2923990985116,914.266631188291,896.7605310628044,906.8970947265625,1564111,0.0,0.0
2015-09-15,906.9253149361795,911.6689673554705,875.30158588392,879.9039916992188,4171896,0.0,0.0
2015-09-16,887.7250100408289,888.0638570608578,866.9436680987071,874.5672607421875,3774322,0.0,0.0
2015-09-18,881.5133636728979,894.5017441729173,866.8591314238631,869.9932861328125,3023722,0.0,0.0
2015-09-21,864.0072972888697,879.4520853621391,862.5955034257113,875.4426879882812,2421045,0.0,0.0
2015-09-22,881.1180405369875,882.0216672478147,835.912974325054,838.567138671875,4925386,0.0,0.0
2015-09-23,831.818841054885,849.3248895666283,817.2775236466978,844.411865234375,4148463,0.0,0.0
2015-09-24,839.9506489827403,839.9506489827403,824.4775797195186,825.8611450195312,3337753,0.0,0.0
2015-09-28,826.7364665937984,829.5882315079418,805.0515963470715,807.5645141601562,3741877,0.0,0.0
2015-09-29,801.8891144684794,827.3010929019791,797.569047114303,816.7127685546875,4576866,0.0,0.0
2015-09-30,827.1883036284572,829.5600784495397,816.7976292259134,828.0071411132812,3287628,0.0,0.0
2015-10-01,837.4658928230576,844.0447683046025,825.6634267099329,841.475341796875,2706871,0.0,0.0
2015-10-05,849.3812546947103,877.560311441644,849.3812546947103,875.6685791015625,3955770,0.0,0.0
2015-10-06,883.0381769582691,883.0381769582691,869.3722048418332,878.0404663085938,3646411,0.0,0.0
2015-10-07,875.3014615973107,878.6332679132664,869.6542866814268,872.3367309570312,1399029,0.0,0.0
2015-10-08,871.348385656678,874.6801918471418,858.6142207422998,866.0966186523438,1634403,0.0,0.0
2015-10-09,873.7768346580486,883.7440264869973,868.5250666563027,873.2686157226562,2046471,0.0,0.0
2015-10-12,878.1250399611243,884.4780348725833,875.0191658049478,877.5603637695312,1188325,0.0,0.0
2015-10-13,880.9485853627681,884.7321534882151,865.4190602261918,872.9296875,1813896,0.0,0.0
2015-10-14,869.0332134637849,877.5038730226605,866.859039596418,869.85205078125,1693611,0.0,0.0
2015-10-15,875.3862420639107,882.9251500438478,872.5344256614547,881.2310180664062,1884301,0.0,0.0
2015-10-16,884.0544606154363,908.5629158501524,876.7414854991176,906.3323364257812,2580712,0.0,0.0
2015-10-19,907.9983483318067,909.1842614821497,889.5887243639748,892.6947021484375,1893249,0.0,0.0
2015-10-20,895.4616162899102,901.7299249483397,885.5227574796039,888.6004028320312,2194296,0.0,0.0
2015-10-21,889.9557246567599,890.8592479132931,873.0708623710732,875.5556030273438,2086108,0.0,0.0
2015-10-23,882.1062101689433,886.5109114376966,850.5953487108223,852.8823852539062,4297068,0.0,0.0
2015-10-26,858.3884865761393,864.0073822412887,849.3249210838635,851.837890625,2636010,0.0,0.0
2015-10-27,849.9459104081359,860.0541918259086,841.4752517502943,844.1011352539062,3801229,0.0,0.0
2015-10-28,841.3624167166698,846.5012699836087,837.4659338067328,842.9718627929688,2522211,0.0,0.0
2015-10-29,844.2424067108949,844.778854234126,828.2046110770879,830.5481567382812,2901601,0.0,0.0
2015-10-30,831.8187006007859,845.7670590928947,790.5948102213225,796.6654663085938,11414433,0.0,0.0
2015-11-02,790.5948767655858,792.8537365534702,776.0536122895885,784.1854248046875,7422958,0.0,0.0
2015-11-03,788.8442639618439,788.8442639618439,772.2982496404005,775.51708984375,5215915,0.0,0.0
2015-11-04,783.8183659436977,783.8183659436977,770.8300382111047,772.5806274414062,3886504,0.0,0.0
2015-11-05,773.6535737675532,779.046588052309,770.2653098653584,773.0606689453125,3723427,0.0,0.0
2015-11-06,775.3478087194394,782.9714035121314,774.8395897469177,777.7478637695312,2817822,0.0,0.0
2015-11-09,762.3594070511201,770.2653392239741,751.6863960327269,767.4700317382812,3894880,0.0,0.0
2015-11-10,765.2111595761004,772.2418486893029,758.4064029821252,761.4558715820312,3552916,0.0,0.0
2015-11-13,767.4418087882096,767.4418087882096,751.0652164155881,751.7428588867188,2728915,0.0,0.0
2015-11-16,750.7827708702484,769.5876453276396,748.8063008843205,766.3970336914062,3453009,0.0,0.0
2015-11-17,772.806463600379,775.0653233062745,759.5357985428458,763.3475952148438,2795227,0.0,0.0
2015-11-18,764.6181725154926,773.0888315474191,757.276917454223,759.2251586914062,2537497,0.0,0.0
2015-11-19,766.8769529686061,770.8299442754127,762.4157428184207,767.4134521484375,1806705,0.0,0.0
2015-11-20,769.3617257354904,775.5735251644008,759.2533921068887,771.8746948242188,2543665,0.0,0.0
2015-11-23,773.6535337628144,781.5030079502916,770.8582265282067,773.0323486328125,2178064,0.0,0.0
2015-11-24,769.7006088340065,773.032363649683,755.3004877145565,757.5875244140625,2611854,0.0,0.0
2015-11-26,762.2182282153364,764.7876549331513,751.149912599885,752.5617065429688,4076958,0.0,0.0
2015-11-27,754.6792469528023,772.2417497645778,754.4533661633158,770.8299560546875,3462969,0.0,0.0
2015-11-30,770.7454134918953,781.5313912234831,770.2653714867579,776.2513427734375,3613390,0.0,0.0
2015-12-01,776.4771095641798,780.9383199570318,768.3170170850109,770.7453002929688,1377124,0.0,0.0
2015-12-02,772.5242185037808,775.9124826200256,763.4041443709428,764.6182861328125,1781221,0.0,0.0
2015-12-03,762.6417435024226,770.7736081805136,759.1123362779568,761.145263671875,1776231,0.0,0.0
2015-12-04,757.0228067556741,763.0934112511887,755.5827843824982,756.6275024414062,2201155,0.0,0.0
2015-12-07,759.7898553288275,763.2063474379773,754.5098079690148,757.361572265625,1649014,0.0,0.0
2015-12-08,755.5547160826969,756.7123489337438,742.0298874208167,746.6040649414062,2217838,0.0,0.0
2015-12-09,745.4745137121259,748.2133638055927,733.2202857394274,734.5191650390625,3327682,0.0,0.0
2015-12-10,739.5451149959229,744.1475209633028,734.6885995550574,740.3074951171875,2893311,0.0,0.0
2015-12-11,740.3921671054143,741.8886469775593,720.8814197849671,726.0767822265625,4114018,0.0,0.0
2015-12-14,725.3142370700216,729.8036756648579,714.0765004153063,719.6671142578125,4010256,0.0,0.0
2015-12-15,720.005963199397,728.0813173049783,714.4153493419318,724.6365966796875,3333246,0.0,0.0
2015-12-16,728.9001537719955,733.5590158821012,720.5706902632838,723.3377685546875,3351052,0.0,0.0
2015-12-17,727.9120082809955,733.9544363436512,723.7049070585529,731.9779663085938,3764286,0.0,0.0
2015-12-18,729.5214531606422,738.980373736511,725.1449284104694,727.0084838867188,3934995,0.0,0.0
2015-12-21,726.4719352263049,732.8249291241375,725.3707082567099,728.6460571289062,1760169,0.0,0.0
2015-12-22,729.0415742508185,732.3733296648538,720.5709132475201,722.9426879882812,2622499,0.0,0.0
2015-12-23,727.3474327623796,733.5592335185403,724.5238446634611,729.0415649414062,2420179,0.0,0.0
2015-12-24,732.3167719515526,734.9709361623173,726.387310062385,731.0179443359375,2227447,0.0,0.0
2015-12-28,732.5144749577724,734.2368356849872,727.4320787000995,731.3850708007812,2357763,0.0,0.0
2015-12-29,734.1239511861392,734.6886274373572,725.8226622646429,728.2227172851562,2280091,0.0,0.0
2015-12-30,730.453162989231,732.9943607557581,723.6766356118255,724.8060913085938,1811727,0.0,0.0
2015-12-31,726.2178833737711,726.5285018070468,718.3966373738532,720.2601928710938,2324868,0.0,0.0
2016-01-01,722.2649857480882,729.041513990601,718.6225604570916,728.0250244140625,1127733,0.0,0.0
2016-01-04,726.2179007048128,728.4485319670473,707.7518722295881,709.2483520507812,2767263,0.0,0.0
2016-01-05,713.1166060952896,716.6178363574118,707.3001103527646,709.7848510742188,2470134,0.0,0.0
2016-01-06,710.970678538079,711.422440156646,697.4176231778563,698.4623413085938,2728635,0.0,0.0
2016-01-07,693.5494251872624,693.6623914514445,677.6528228317221,681.2669677734375,4689760,0.0,0.0
2016-01-08,686.1797373609154,687.1962266345494,663.5348421184372,665.8501586914062,5356012,0.0,0.0
2016-01-11,656.1938191339342,669.1256900964372,646.6219318677723,662.603271484375,4304283,0.0,0.0
2016-01-12,669.9444980661006,677.652777732486,662.546785129134,665.8785400390625,4095195,0.0,0.0
2016-01-13,674.2645195272262,674.2645195272262,637.0500737161874,653.2290649414062,5619939,0.0,0.0
2016-01-14,640.6077064824219,652.2407483851895,626.8852284489631,640.7489013671875,5099718,0.0,0.0
2016-01-15,643.7138462356515,644.6173697168765,621.1818545916805,625.64306640625,3987867,0.0,0.0
2016-01-18,624.5699108330111,626.8287704827652,606.4991887373783,611.8921508789062,4166632,0.0,0.0
2016-01-19,612.315789858765,639.5348698136391,603.7322147648324,634.1419067382812,4372536,0.0,0.0
2016-01-20,621.7181534671753,633.8876429953093,608.3909796138608,630.2734985351562,5856754,0.0,0.0
2016-01-21,638.1229793671782,642.4148179662017,616.1557743007713,622.7064208984375,3802062,0.0,0.0
2016-01-22,630.1606289851266,646.5936779021554,626.9982458940741,645.0125122070312,3694869,0.0,0.0
2016-01-25,649.9818737617139,653.8501792284721,626.2075716399031,629.1723022460938,2472816,0.0,0.0
2016-01-27,633.6052617616505,633.6052617616505,619.8545558872157,625.5863647460938,2618145,0.0,0.0
2016-01-28,621.7464041160815,623.1581979257861,604.2403573387945,606.7815551757812,5794726,0.0,0.0
2016-01-29,606.49926152809,626.2641178079732,604.3533678686381,622.113525390625,4848987,0.0,0.0
2016-02-01,635.2994481460091,654.4713978415449,626.8852461125728,633.633544921875,7053951,0.0,0.0
2016-02-02,634.7347504993172,646.5936740957508,627.39354654968,633.5488891601562,4505643,0.0,0.0
2016-02-03,625.02172830577,632.4759503061978,616.8334582823011,626.1511840820312,3731595,0.0,0.0
2016-02-04,631.911226821911,649.3325368486633,631.45946518858,641.3419189453125,5956549,0.0,0.0
2016-02-05,644.7866308709113,650.5466691639731,636.1747762199917,643.7136840820312,4000879,0.0,0.0
2016-02-08,644.3349089263033,653.8502874168644,632.7018653666385,638.29248046875,2539246,0.0,0.0
2016-02-09,629.6523842043011,636.9654115588067,622.5370607331997,629.2006225585938,2523124,0.0,0.0
2016-02-10,625.5300113923735,638.1230351125153,622.8758471361036,632.8147583007812,3203877,0.0,0.0
2016-02-11,631.7418378500838,635.4407204391747,609.3228165889367,616.8899536132812,4395021,0.0,0.0
2016-02-12,620.9558755306302,622.5935503570005,573.7742859321216,595.0074462890625,6160240,0.0,0.0
2016-02-15,605.5392175411397,652.071389785037,601.1627443864757,649.0784301757812,5939226,0.0,0.0
2016-02-16,653.8784692944635,653.8784692944635,620.7863876006425,623.4405517578125,3548740,0.0,0.0
2016-02-17,624.3441787147782,640.2125539137572,611.101739470379,633.8595581054688,3479412,0.0,0.0
2016-02-18,640.607810178626,663.5068220109498,639.8172014172413,649.2196655273438,5457168,0.0,0.0
2016-02-19,647.2430122162773,660.0901951772225,638.913548373905,649.6995239257812,3036894,0.0,0.0
2016-02-22,649.4172569061184,659.7231916771972,643.8830994962626,649.2760620117188,2054481,0.0,0.0
2016-02-23,652.3819422380474,652.8054751908743,635.355886513924,638.2077026367188,2045679,0.0,0.0
2016-02-24,633.6053447907656,638.1230127250129,626.8288170389926,628.4664916992188,1816150,0.0,0.0
2016-02-25,631.3464594586462,632.4759151721662,611.0168770249065,613.5298461914062,2655282,0.0,0.0
2016-02-26,616.9463931145399,631.0641771753305,616.8334785536857,627.1959228515625,2277972,0.0,0.0
2016-02-29,629.0875755995319,634.4523086392516,594.6684431399952,607.6285400390625,5500993,0.0,0.0
2016-03-01,613.8405114253243,637.5583594069732,610.4522474279458,634.70654296875,3647113,0.0,0.0
2016-03-02,645.4642735134607,649.9254842056349,639.9301160320703,642.584228515625,3652203,0.0,0.0
2016-03-03,648.796081840549,683.9775485651288,640.6359887924734,681.6622314453125,5552958,0.0,0.0
2016-03-04,686.123429228402,691.1775963618376,670.3115140372738,673.812744140625,3438969,0.0,0.0
2016-03-08,678.2174343777161,684.4292336208738,662.5184869026243,670.5656127929688,3022782,0.0,0.0
2016-03-09,667.7138727127766,688.9469794803584,665.2291320525007,684.9093017578125,3121141,0.0,0.0
2016-03-10,685.5586585255375,689.7939880710016,667.0644034106106,669.8314819335938,2932767,0.0,0.0
2016-03-11,671.4127498165798,678.782182420568,661.4455586141632,669.5491943359375,2996377,0.0,0.0
2016-03-14,675.9585125873798,681.4079830546827,665.0596233535678,668.730224609375,2726301,0.0,0.0
2016-03-15,671.2716051799285,676.4386873214455,663.845663041163,666.7821655273438,2444158,0.0,0.0
2016-03-16,670.3114818194185,672.9656458331895,657.8313737989228,668.1655883789062,2704711,0.0,0.0
2016-03-17,676.523396319901,680.4763365218159,668.8715736752623,673.8410034179688,3872653,0.0,0.0
2016-03-18,677.0880227612471,679.3468824969156,672.0621361080674,677.2574462890625,2566830,0.0,0.0
2016-03-21,678.2174443747607,696.034056820458,674.4621051170327,693.54931640625,3575446,0.0,0.0
2016-03-22,696.8529269662616,703.0647265941353,690.076399481017,698.7164306640625,2979816,0.0,0.0
2016-03-23,700.2411816324417,705.3235771804978,694.76348175943,701.68115234375,2438136,0.0,0.0
2016-03-28,700.8058494067976,703.7423514706891,676.5515562938496,681.2386474609375,3717456,0.0,0.0
2016-03-29,682.1704273555823,686.7163755244951,672.0056359626972,674.2362670898438,2703178,0.0,0.0
2016-03-30,682.1704438833816,695.667042124481,678.4998419139528,693.492919921875,2874000,0.0,0.0
2016-03-31,692.3069738231812,694.5940621729353,684.1469329429591,687.0834350585938,4945963,0.0,0.0
2016-04-01,684.429295721398,704.9283022947986,684.429295721398,699.0552978515625,2539944,0.0,0.0
2016-04-04,700.1846807052418,705.8882614436743,689.8505176660478,697.8976440429688,1740162,0.0,0.0
2016-04-05,693.6906498019148,697.2765662563653,672.0339561641384,674.9140014648438,3151113,0.0,0.0
2016-04-06,677.1446646736542,686.1235447017724,667.7704285358164,684.3447265625,2583834,0.0,0.0
2016-04-07,682.1704567648483,683.271683907195,665.1162224886497,667.9962158203125,2707579,0.0,0.0
2016-04-08,668.6173217118454,675.9585766196772,666.9231899408688,673.2761840820312,1565038,0.0,0.0
2016-04-11,675.393883234957,686.6316211087421,669.5209307100209,685.191650390625,2529934,0.0,0.0
2016-04-12,686.1233132322758,697.3610496483728,681.6338747327667,690.3021850585938,2837052,0.0,0.0
2016-04-13,697.9824523307099,707.5825173702633,694.0859690295763,697.3612670898438,4955905,0.0,0.0
2016-04-18,696.3446594452305,709.8130285616763,682.7633757772951,707.5823974609375,2644515,0.0,0.0
2016-04-20,709.8413402229606,716.0249119635002,704.7589439922474,714.8955078125,2522848,0.0,0.0
2016-04-21,717.013036566704,720.0059957733417,703.6576346800597,706.9894409179688,1723543,0.0,0.0
2016-04-22,705.8883578587084,716.6178783937145,701.0883513752865,714.41552734375,2008374,0.0,0.0
2016-04-25,717.1826166439182,721.4744042393337,709.89781748769,714.6414184570312,2128689,0.0,0.0
