Date,Open,High,Low,Close,Volume,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Daily_Return,SMA_20,Volatility_20,Log_Volume,RSI_14,MACD,MACD_Signal,ROC_10,BB_Lower,BB_Middle,BB_Upper,OBV,Day_of_Week,Target_Close_Next,Target_Pct_Change,Target_Class_Next
2025-02-03,3355.623322748612,3355.623322748612,3208.4468612245496,3227.285400390625,6077580,3382.60546875,3500.248291015625,3356.55517578125,3384.763916015625,3349.637939453125,-0.04591728766310177,3425.5466186523436,70.98296708781612,15.620117312932223,34.05142473594172,-57.95992706951438,-50.041402909961576,-7.113605265456383,3287.1753422147913,3425.5466186523436,3563.917895089896,335590204.0,0,3374.412353515625,0.04558845434221343,Up
2025-02-04,3253.5805888054583,3384.0770358232885,3244.9952962384955,3374.412353515625,4742516,3227.285400390625,3382.60546875,3500.248291015625,3356.55517578125,3384.763916015625,0.04558845434221337,3417.8345581054687,67.48380076820833,15.372078565392156,45.33866709590744,-55.182110521303,-51.06954443222987,-2.246895317501136,3286.2844125670304,3417.8345581054687,3549.384703643907,340332720.0,1,3319.515625,-0.016268529973354012,Down
2025-02-05,3379.808860993891,3385.990319620355,3315.836213858652,3319.515625,2670316,3374.412353515625,3227.285400390625,3382.60546875,3500.248291015625,3356.55517578125,-0.01626852997335404,3410.7357421875,70.06763106095391,14.797707749920749,42.421210547217235,-56.756128770858595,-52.20686129995562,-3.4268267684981666,3274.148784151993,3410.7357421875,3547.322700223007,337662404.0,2,3289.63916015625,-0.00900024829488489,Down
2025-02-06,3339.9244504278204,3339.9244504278204,3279.778289472041,3289.63916015625,2874856,3319.515625,3374.412353515625,3227.285400390625,3382.60546875,3500.248291015625,-0.009000248294884883,3401.7383666992187,73.57841527681269,14.871513491846121,40.879480133692795,-59.72584819869144,-53.71065867970279,-3.049268269728483,3258.3076303155,3401.7383666992187,3545.1691030829375,334787548.0,3,3274.08740234375,-0.004727496559762904,Flat
2025-02-07,3303.6209075221423,3306.5153299657345,3248.773243099434,3274.08740234375,1722789,3289.63916015625,3319.515625,3374.412353515625,3227.285400390625,3382.60546875,-0.0047274965597629,3395.4882690429686,78.92980149755394,14.359455627640951,40.06326124472757,-62.61251107222188,-55.491029158206615,-3.4922564454779033,3241.625760468587,3395.4882690429686,3549.35077761735,333064759.0,4,3265.99267578125,-0.0024723611705372932,Flat
2025-02-10,3284.782347267599,3285.959711019756,3232.044116611489,3265.99267578125,1236663,3274.08740234375,3289.63916015625,3319.515625,3374.412353515625,3227.285400390625,-0.002472361170537285,3388.916845703125,84.06452982031225,14.027927989578952,39.61983507315152,-64.80634181205687,-57.354091688976666,-2.497143428150066,3225.044908933048,3388.916845703125,3552.788782473202,331828096.0,0,3178.66796875,-0.02673756976823632,Down
2025-02-11,3297.684711743997,3297.7338184720784,3170.1808888673863,3178.66796875,2593537,3265.99267578125,3274.08740234375,3289.63916015625,3319.515625,3374.412353515625,-0.02673756976823627,3376.0757080078124,95.42360576417464,14.768533524680905,35.105720740784825,-72.75269475530831,-60.433812302243,-6.088931233591938,3190.060855803325,3376.0757080078124,3562.0905602123,329234559.0,1,3227.726806640625,0.015433772376646566,Up
2025-02-12,3197.653846188099,3237.882078067115,3161.595613955079,3227.726806640625,1632415,3178.66796875,3265.99267578125,3274.08740234375,3289.63916015625,3319.515625,0.01543377237664667,3365.3686279296876,99.57634258924597,14.305571683984988,39.29057928462605,-74.23585378503913,-63.194220598802225,-3.8381126599725786,3171.2586013647724,3365.3686279296876,3559.478654494603,330866974.0,2,3202.216064453125,-0.007903624970680602,Down
2025-02-13,3227.7266492790254,3252.5013518503324,3191.7175255299285,3202.216064453125,2127644,3227.726806640625,3178.66796875,3265.99267578125,3274.08740234375,3289.63916015625,-0.007903624970680645,3350.4056884765623,100.5274446029878,14.570526292218846,37.92112937066388,-76.58692529297605,-65.87276153763699,-8.514602444846092,3154.441622765868,3350.4056884765623,3546.3697541872566,328739330.0,3,3176.70556640625,-0.007966513668474675,Down
2025-02-14,3213.4017062314106,3223.949352168714,3160.908770636458,3176.70556640625,1378340,3202.216064453125,3227.726806640625,3178.66796875,3265.99267578125,3274.08740234375,-0.007966513668474673,3332.9726318359376,98.80648899965321,14.136391160029627,36.54924758790197,-79.5911728964611,-68.61644380940182,-6.087020914674917,3140.3633261936943,3332.9726318359376,3525.581937478181,327360990.0,4,3161.203125,-0.0048800372216389045,Flat
